ngram,count,percentage
tso,1903894397,0.031642590995546095
put,1902094372,0.03161267470662455
ize,1891128461,0.03143042203693168
ker,1885959452,0.031344513470838394
ape,1885509321,0.03133703232527179
loo,1875157830,0.031164991272772658
ego,1871059497,0.03109687726650902
udi,1864235593,0.030983464461888603
mak,1863213099,0.030966470683510782
orc,1860719957,0.030925034838789493
anu,1858518061,0.030888439482107677
kno,1856958470,0.03086251918935872
pat,1855290502,0.030834797678490882
umb,1847448735,0.030704468062386983
sys,1843701710,0.030642192770379238
mov,1840273740,0.03058522015003542
cul,1838705267,0.03055915223907105
leg,1837123054,0.030532855970272884
fri,1836468140,0.030521971345646694
ats,1833718687,0.030476275630129293
rco,1831831966,0.030444918459784247
hre,1829194000,0.030401075650367045
emp,1823810771,0.030311606762937798
cke,1820942336,0.03026393357494726
cco,1820107350,0.0302500561663438
ept,1820061238,0.03024928978814642
ull,1819590602,0.030241467850921723
ied,1818643788,0.03022573186882205
uto,1818365086,0.030221099861180486
bro,1816499268,0.030190090097225532
bes,1816084936,0.03018320392852152
sst,1814899296,0.030163498675096188
ole,1811588815,0.030108478713670495
unc,1811148469,0.030101160194115795
cam,1807545558,0.030041280066653898
req,1804952093,0.029998176860727362
hal,1801655794,0.02994339260314439
atc,1800064786,0.029916950162064693
ros,1798667017,0.029893719339576352
dep,1795861221,0.029847087207361015
wee,1794257722,0.02982043716673969
rot,1792356868,0.029788845106928478
lif,1789470805,0.029740878942817555
tod,1789467286,0.029740820457285013
soc,1783976295,0.029649560572993634
qua,1766765786,0.02936352312366331
ndr,1765446794,0.029341601569375344
lig,1765085011,0.029335588761356064
iso,1764990376,0.02933401593431083
liv,1764694482,0.029329098196838217
ino,1751194757,0.029104733716644127
los,1747988361,0.02905144364059914
rni,1746743277,0.029030750432073926
tex,1737824715,0.028882524558790673
rio,1728824840,0.02873294726916538
avi,1726685427,0.028697390375549733
oss,1722003005,0.028619568851179472
loa,1721304260,0.02860795575841549
lop,1721259907,0.02860721861467441
cte,1721116354,0.028604832773909114
lco,1718745283,0.02856542574062375
efe,1718433865,0.02856024999536278
fun,1717578501,0.02854603390583231
eyo,1711568209,0.028446143275438377
lik,1708708421,0.028398613799979787
fie,1706136183,0.028355863385300557
ndm,1704834744,0.028334233560638255
hig,1704609141,0.028330484054642745
nag,1703830586,0.028317544525291036
bel,1702366080,0.028293204538555664
ndp,1697947969,0.028219775844418947
cop,1692908057,0.028136012861387522
nex,1688044981,0.028055188880240913
dst,1685430040,0.02801172874470458
ban,1684828573,0.028001732405459976
ely,1680721387,0.027933471262958892
ada,1679654127,0.027915733476809028
oup,1676807685,0.027868425810931935
inn,1676421223,0.027862002839668092
rib,1675772230,0.027851216621645532
hts,1674025591,0.02782218760428987
eha,1670416742,0.02776220878768553
lud,1667331336,0.02771092955693248
ank,1664593562,0.02766542794557381
eor,1662190406,0.027625487661844673
heo,1657788342,0.027552325667719528
rip,1656640097,0.027533241916564564
pea,1654877052,0.027503940232642573
tus,1653945492,0.027488457770950235
ito,1649215560,0.02740984663372089
yto,1648888688,0.027404414044066655
tia,1647914636,0.02738822536832237
bri,1647317426,0.02737829978011841
urr,1647003197,0.027373077316235117
dge,1644970472,0.027339293569677126
bec,1644917219,0.0273384085085619
sla,1643847203,0.02732062491788584
tou,1640758006,0.027269282680979376
blo,1639428749,0.027247190523113245
opl,1639129258,0.027242213003753568
rpr,1639075077,0.027241312519343596
orp,1638637153,0.02723403425325858
dem,1638636686,0.02723402649175142
nec,1636529447,0.02719900432775329
ppi,1636372888,0.027196402328182576
cel,1635585250,0.027183311840009584
ewo,1634808814,0.027170407528288865
mos,1633676336,0.02715158582356516
abi,1632125811,0.027125816207098682
teg,1629834742,0.027087738801427542
ppe,1626952336,0.027039833416399452
rdi,1625703052,0.02701907040416959
wou,1623217412,0.02697775924216076
aco,1622727070,0.0269696097926018
rke,1621336702,0.026946501974213017
imi,1619159339,0.02691031435426603
nch,1619030206,0.026908168172886715
eam,1616773400,0.026870660215866187
tht,1615341757,0.02684686640987988
ndu,1611030413,0.026775212175775265
fou,1610406595,0.026764844364482388
owi,1605525901,0.02668372757341469
ott,1602534019,0.026634002704964996
fee,1599611465,0.026585430063000126
epl,1599522251,0.02658394733259369
arn,1592986909,0.02647533040812148
olu,1592408571,0.026465718471230432
deo,1590822601,0.026439359761356463
rob,1590658528,0.026436632879634138
roo,1588971265,0.026408590687223128
rmi,1580536034,0.026268397741171852
goo,1576785309,0.02620606095542429
sul,1576608172,0.02620311695094063
wan,1573192866,0.026146354805386275
cro,1570108770,0.026095097346741102
hro,1568891713,0.026074869944985025
ddi,1566384093,0.02603319347692184
gar,1561389349,0.02595018118287418
oci,1558232906,0.025897721322176475
ida,1557934828,0.025892767286777436
van,1557092723,0.025878771560894586
fra,1556197455,0.025863892269690186
epe,1556066449,0.025861714959182575
rag,1554553869,0.02583657598594779
orr,1552606927,0.025804217946817507
had,1550563855,0.025770262233847124
suc,1550515124,0.025769452328053905
tak,1549709558,0.02575606387778162
fte,1548906244,0.025742712855590974
jus,1542775398,0.025640818626194446
mas,1541530785,0.025620133245656117
itu,1540167561,0.02559747655863856
tfo,1538611962,0.025571622612648885
sam,1537729580,0.02555695748585833
ngc,1536241353,0.02553222325777103
chn,1533115438,0.025480270770286587
uca,1529113468,0.025413758310306674
aso,1526909047,0.02537712098830242
dwi,1524815293,0.02534232294405601
opp,1523422108,0.025319168307325324
igi,1522262532,0.025299896235747153
lde,1520874590,0.025276828737307775
inu,1515983891,0.025195545663843633
mun,1512570150,0.025138809528479224
nve,1511284654,0.0251174446753558
cin,1511108616,0.025114518936174866
tif,1511012788,0.025112926281553524
tly,1510420239,0.0251030781588418
gal,1508548076,0.025071962941433032
yco,1507335143,0.025051804080266953
lev,1505871214,0.02502747368323101
alp,1502619728,0.024973434214556767
dif,1497785854,0.024893095568596663
mpo,1495911005,0.024861935710056775
ryo,1493574996,0.024823111404745836
erg,1493477807,0.024821496130400203
gis,1492499295,0.02480523332976955
rpo,1492318824,0.02480223391444034
peo,1491566468,0.024789729810626306
typ,1491291802,0.024785164881020928
aid,1490251098,0.024767868453723633
rum,1490064555,0.024764768122181414
sep,1487813828,0.024727361197713408
cei,1486813712,0.024710739340121954
ibl,1486697341,0.02470880526228521
num,1486493380,0.024705415444807827
ntt,1486317155,0.024702486597700038
nea,1483842253,0.02466135390049611
inv,1476594648,0.024540899215050507
uss,1476474211,0.02453889756057968
ees,1475692603,0.02452590729058266
rld,1475206556,0.024517829223621675
mth,1472155942,0.02446712823346204
mot,1470372065,0.02443748032316496
cep,1470158756,0.024433935142584934
vet,1468340318,0.0244037128308982
arm,1467813438,0.024394956122348606
tti,1466696463,0.02437639207639472
rri,1465689810,0.02435966157432295
twe,1463395337,0.024321527594411186
sli,1460978249,0.024281355761821753
oco,1460290962,0.02426993310021204
tse,1460027352,0.024265551920549203
lti,1458743859,0.02424422035714493
apa,1457679926,0.024226537865501108
ofs,1457166669,0.02421800757025354
rid,1457115911,0.024217163975862863
oce,1453336796,0.0241543553503117
arl,1452478172,0.024140085079810473
amo,1449207049,0.024085719245577113
egr,1448661872,0.02407665844217417
def,1448164386,0.024068390259837577
edf,1446091748,0.02403394316202629
xpe,1445974366,0.024031992281440637
erl,1445601121,0.02402578897578737
iou,1445045002,0.024016546317113873
ras,1442998896,0.023982540179276843
til,1439552547,0.023925262101245445
dfo,1439254600,0.023920310243057193
rme,1429739692,0.02376217314118922
wat,1427117716,0.023718596084447593
nno,1424579645,0.023676413522905733
oru,1424339281,0.023672418690128223
aga,1421594402,0.02362679899416918
oro,1421144932,0.023619328834376088
ype,1420776367,0.023613203309993717
rus,1420576219,0.023609876864308203
ife,1416957490,0.023549733842798633
aft,1415971799,0.02353335172769281
osi,1410533448,0.023442966716499765
tog,1407187661,0.023387359971836805
pas,1406564208,0.023376998226818265
apr,1403148964,0.02332023711169955
onm,1402950604,0.0233169403824483
nre,1402245860,0.023305227586726172
ofc,1400373002,0.023274100818466276
gui,1398732559,0.023246836771162863
hit,1398391509,0.023241168544145634
ebo,1398024930,0.02323507602694361
sbe,1397881091,0.023232685432878424
opi,1395469693,0.02319260816768887
nyo,1393947509,0.02316730957664944
clo,1393620108,0.023161868195052403
eho,1392195933,0.023138198506700944
eek,1389898086,0.02310000845114644
erb,1389035073,0.023085665235773847
byt,1386733514,0.02304741348704037
rfo,1386283013,0.02303992619209978
cks,1385769944,0.023031399021398988
icl,1384500065,0.023010293721717374
vat,1383917249,0.023000607360781224
fol,1383233818,0.022989248785620357
omt,1378968018,0.022918351489593067
exc,1378306112,0.022907350658418556
ndl,1376794651,0.02288223028288508
esf,1375679180,0.022863691233305436
aci,1375406869,0.02285916544363445
onn,1375398152,0.022859020567707434
nar,1374570516,0.02284526531558712
bal,1373736352,0.022831401568565855
heh,1370885427,0.022784019395544006
ofe,1368791909,0.022749225273601008
mmu,1367957548,0.022735358252453597
llb,1365821383,0.022699855340369553
vea,1364971547,0.02268573112581035
eit,1364443767,0.022676959459324044
aro,1363378271,0.022659250990730136
oes,1363201757,0.02265631734046267
rms,1362954705,0.02265221135359546
sim,1361060722,0.02262073348932108
yri,1359420665,0.022593475857310526
sfr,1358926973,0.022585270730987143
ism,1357265739,0.022557661138725763
awa,1356820669,0.02255026410662326
die,1355559892,0.022529310081541586
tow,1354556318,0.0225126307522333
twi,1354206851,0.022506822635267956
ege,1349508089,0.022428729541246722
pme,1347844067,0.0224010736126214
mou,1347464977,0.022394773163479154
exa,1344017241,0.022337472033605293
ift,1341360848,0.022293322968743878
rsh,1339980525,0.022270382097548728
nks,1339435160,0.022261318169599007
ils,1339172816,0.02225695803076714
eld,1337808451,0.022234282380409816
agr,1335870597,0.022202075383200463
lre,1333398988,0.022160997415424967
usa,1332298177,0.022142702014014425
nia,1328955224,0.02208714237023218
buy,1326755546,0.02205058387655439
wes,1326027059,0.02203847647384188
lef,1325863893,0.022035764666395775
fec,1325780470,0.022034378182002115
geo,1325750580,0.02203388141230399
alu,1323467412,0.02199593532069725
tma,1323447943,0.021995611747286318
gat,1322279319,0.021976189298584414
iff,1321906640,0.021969995399811346
erw,1318563437,0.02191443160104668
tne,1317851858,0.02190260520810519
ngf,1314517572,0.021847189609253477
ily,1312732577,0.02181752311787502
ruc,1312599565,0.021815312467788475
dse,1312408490,0.021812136814724943
lue,1312141160,0.021807693808923695
dde,1312080869,0.02180669177674338
aff,1312049255,0.021806166354286487
ndw,1310430588,0.021779264222571783
spi,1309527294,0.021764251539811767
acy,1308310390,0.02174402668090493
aph,1302193499,0.02164236438262708
vai,1298775783,0.0215855621830422
eem,1297651040,0.021566869033474562
nov,1296472801,0.021547286784148786
flo,1295111991,0.021524670217641477
lbe,1294764661,0.02151889761746586
tsi,1293937982,0.021505158270618243
yer,1292494493,0.021481167584944953
ebs,1289336666,0.021428684722264574
tas,1289133974,0.021425315995477954
mpu,1287446605,0.0213972720413544
eer,1287184479,0.021392915525667203
dbe,1286694515,0.021384772358441658
oks,1284333926,0.021345539535259195
lse,1283816837,0.021336945552441096
urt,1281214588,0.021293696357052253
wed,1279487005,0.021264984049076563
nua,1279208012,0.02126034720503546
vac,1278543165,0.02124929749464776
gor,1274583119,0.021183481808599733
rav,1274571353,0.021183286258507125
plo,1273715382,0.021169060080679338
cem,1273191929,0.021160360328628756
oom,1273099762,0.021158828519569975
oke,1271902396,0.021138928380849218
mmi,1270318440,0.02111260314351362
omo,1267313407,0.021062659706368708
sun,1266989322,0.02105727343645849
eff,1264763412,0.021020278968785347
ify,1263623531,0.02100133422672222
ked,1261906175,0.02097279189076736
uit,1260688533,0.02095255476635242
rar,1260050978,0.020941958647085535
ldi,1260007775,0.02094124061626359
heg,1259121285,0.02092650721480191
nni,1259093662,0.02092604812248437
ntl,1258391498,0.020914378206180816
gem,1256542353,0.02088364554631341
uir,1256336973,0.020880232145155813
oda,1256312084,0.020879818491726012
opy,1255084835,0.020859421699646642
ogi,1254678968,0.020852676218647365
ewh,1254139279,0.020843706625418505
sas,1253863701,0.02083912653843726
lim,1253569605,0.020834238683598204
edw,1253533173,0.020833633186320116
ask,1252366124,0.020814236914007453
pay,1249826456,0.020772027810437896
tag,1249627438,0.02076872014527292
fit,1249074504,0.02075953042107545
ier,1247262482,0.020729414742857544
eur,1246674884,0.020719648905417665
ogy,1245794182,0.020705011700108973
isl,1245648944,0.020702597854762163
bje,1243888234,0.020673334978375976
dso,1241708972,0.020637115797182526
etu,1239201487,0.020595441572809847
oar,1237594986,0.02056874163915962
sci,1235500238,0.020533927074703112
nas,1233505403,0.020500773057280687
ysi,1233109639,0.020494195487430967
dri,1227655710,0.02040355157097337
dpr,1227479664,0.020400625698832994
nol,1226611881,0.020386203206395833
rty,1226591736,0.020385868397912437
tbe,1224500674,0.020351115094516727
cea,1224321046,0.02034812968978824
ney,1224283015,0.020347497617242593
ipp,1224089530,0.020344281910148535
nad,1222675393,0.0203207790526512
rew,1221696165,0.020304504352150893
eel,1221379076,0.020299234355268713
ipt,1219344944,0.020265427224469664
dof,1218175640,0.020245993474215577
map,1217984055,0.02024280934498791
lot,1215611028,0.02020336980312009
tpr,1213372112,0.020166159176641534
urp,1209440640,0.020100818388464173
ebr,1209347538,0.02009927103977114
chr,1207282296,0.020064946862959763
ams,1207162457,0.020062955147206886
wea,1205181627,0.02003003389189962
rks,1204797675,0.020023652636659277
ctr,1203383225,0.02000014457712395
phi,1203101408,0.01999546079840143
eck,1202894313,0.019992018894064434
eep,1202667824,0.019988254662811226
efr,1202162774,0.019979860767326538
ngp,1199753289,0.01993981529606246
mac,1199317963,0.019932580208554755
sav,1198546189,0.019919753378946203
opt,1198381335,0.019917013517058796
mad,1197783714,0.019907081098063738
niv,1197296289,0.019898980128839654
cos,1194897163,0.01985910682342713
ngr,1194053095,0.01984507847262232
ceo,1193430852,0.019834736837718685
tet,1192883581,0.019825641232182997
rro,1191757245,0.01980692160706738
alm,1190495768,0.019785955948034933
pow,1190123215,0.019779764143373006
sai,1189698416,0.019772704013865036
nlo,1188428282,0.019751594476101354
rmo,1187450503,0.019735343857879152
onp,1186870831,0.019725709750001912
rer,1186508707,0.01971969127458661
yme,1186170478,0.01971406993239101
bar,1185200410,0.019697947470446567
sne,1183418555,0.0196683331656473
llt,1181864732,0.01964250873665274
ppr,1180780647,0.019624491320186017
rga,1178085844,0.019579703883825614
lib,1176864340,0.01955940257324225
gle,1176041915,0.019545733927575495
smo,1174307631,0.01951691024945102
cau,1173553193,0.01950437154294339
ofp,1172621891,0.01948889336919291
cap,1172163448,0.019481274078770802
ths,1170839785,0.019459274892791298
asp,1170457282,0.019452917719829058
ols,1167585244,0.019405184650231885
rim,1167002278,0.01939549579630628
ndf,1166593305,0.019388698693805422
roa,1166551609,0.0193880057092175
sum,1164860142,0.019359893646622117
seo,1164626397,0.019356008821159155
ado,1164444121,0.019352979406856874
bsi,1161852154,0.019309901097585003
dom,1161202221,0.019299099256828545
law,1159277747,0.019267114634278302
bla,1159123729,0.01926455486594891
owt,1158207358,0.019249324844368476
wal,1155845245,0.01921006669241318
sle,1154540113,0.019188375490350566
ndh,1152483191,0.01915418959135412
wri,1151388323,0.019135992962185665
vol,1149823143,0.01910997978064973
aye,1149739046,0.019108582094423465
nca,1149564381,0.019105679174405973
